	path	cpd	path_class	lipid_core
16566	map04666	C06124	Immune_system	Sphingolipids [SP]
16571	map04672	C00777	Immune_system	Prenol Lipids [PR]
16572	map04672	C15493	Immune_system	Prenol Lipids [PR]
16588	map04714	C00024	Environmental adaptation	Fatty Acyls [FA]
16589	map04714	C00040	Environmental adaptation	Fatty Acyls [FA]
16592	map04714	C00162	Environmental adaptation	Fatty Acyls [FA]
16595	map04714	C00422	Environmental adaptation	Glycerolipids [GL]
16600	map04714	C00951	Environmental adaptation	Sterols [ST]
16602	map04714	C01885	Environmental adaptation	Glycerolipids [GL]
16603	map04714	C02301	Environmental adaptation	Fatty Acyls [FA]
16605	map04714	C11695	Environmental adaptation	Fatty Acyls [FA]
16606	map04714	C13856	Environmental adaptation	Glycerolipids [GL]
16619	map04721	C00334	Nervous_system	Fatty Acyls [FA]
16628	map04722	C00195	Nervous_system	Sphingolipids [SP]
16634	map04723	C00157	Nervous_system	Glycerophospholipids [GP]
16637	map04723	C00219	Nervous_system	Fatty Acyls [FA]
16639	map04723	C00334	Nervous_system	Fatty Acyls [FA]
16640	map04723	C00350	Nervous_system	Glycerophospholipids [GP]
16641	map04723	C00427	Nervous_system	Fatty Acyls [FA]
16646	map04723	C11695	Nervous_system	Fatty Acyls [FA]
16647	map04723	C13856	Nervous_system	Glycerolipids [GL]
16659	map04725	C00024	Nervous_system	Fatty Acyls [FA]
16660	map04725	C00033	Nervous_system	Fatty Acyls [FA]
16673	map04726	C00219	Nervous_system	Fatty Acyls [FA]
16675	map04726	C00427	Nervous_system	Fatty Acyls [FA]
16677	map04726	C00584	Nervous_system	Fatty Acyls [FA]
16678	map04726	C00639	Nervous_system	Fatty Acyls [FA]
16680	map04726	C00696	Nervous_system	Fatty Acyls [FA]
16682	map04726	C00909	Nervous_system	Fatty Acyls [FA]
16685	map04726	C02165	Nervous_system	Fatty Acyls [FA]
16686	map04726	C02166	Nervous_system	Fatty Acyls [FA]
16687	map04726	C02198	Nervous_system	Fatty Acyls [FA]
16688	map04726	C04822	Nervous_system	Fatty Acyls [FA]
16689	map04726	C05356	Nervous_system	Fatty Acyls [FA]
16691	map04726	C05953	Nervous_system	Fatty Acyls [FA]
16692	map04726	C05954	Nervous_system	Fatty Acyls [FA]
16693	map04726	C05955	Nervous_system	Fatty Acyls [FA]
16694	map04726	C05956	Nervous_system	Fatty Acyls [FA]
16695	map04726	C05957	Nervous_system	Fatty Acyls [FA]
16696	map04726	C05963	Nervous_system	Fatty Acyls [FA]
16697	map04726	C05964	Nervous_system	Fatty Acyls [FA]
16698	map04726	C05965	Nervous_system	Fatty Acyls [FA]
16699	map04726	C05966	Nervous_system	Fatty Acyls [FA]
16700	map04726	C14768	Nervous_system	Fatty Acyls [FA]
16701	map04726	C14769	Nervous_system	Fatty Acyls [FA]
16702	map04726	C14770	Nervous_system	Fatty Acyls [FA]
16703	map04726	C14771	Nervous_system	Fatty Acyls [FA]
16704	map04726	C14772	Nervous_system	Fatty Acyls [FA]
16705	map04726	C14773	Nervous_system	Fatty Acyls [FA]
16706	map04726	C14774	Nervous_system	Fatty Acyls [FA]
16707	map04726	C14775	Nervous_system	Fatty Acyls [FA]
16708	map04726	C14812	Nervous_system	Fatty Acyls [FA]
16709	map04726	C14820	Nervous_system	Fatty Acyls [FA]
16710	map04726	C14821	Nervous_system	Fatty Acyls [FA]
16711	map04726	C14823	Nervous_system	Fatty Acyls [FA]
16714	map04727	C00042	Nervous_system	Fatty Acyls [FA]
16718	map04727	C00334	Nervous_system	Fatty Acyls [FA]
16736	map04730	C00219	Nervous_system	Fatty Acyls [FA]
16738	map04730	C00641	Nervous_system	Glycerolipids [GL]
16766	map04742	C00334	Sensory_system	Fatty Acyls [FA]
16786	map04744	C00376	Sensory_system	Prenol Lipids [PR]
16789	map04744	C02110	Sensory_system	Prenol Lipids [PR]
16792	map04745	C00219	Sensory_system	Fatty Acyls [FA]
16795	map04745	C01530	Sensory_system	Fatty Acyls [FA]
16805	map04750	C00219	Sensory_system	Fatty Acyls [FA]
16807	map04750	C00400	Sensory_system	Prenol Lipids [PR]
16810	map04750	C00584	Sensory_system	Fatty Acyls [FA]
16813	map04750	C00809	Sensory_system	Prenol Lipids [PR]
16817	map04750	C02165	Sensory_system	Fatty Acyls [FA]
16818	map04750	C04742	Sensory_system	Fatty Acyls [FA]
16819	map04750	C04805	Sensory_system	Fatty Acyls [FA]
16820	map04750	C05965	Sensory_system	Fatty Acyls [FA]
16821	map04750	C05966	Sensory_system	Fatty Acyls [FA]
16823	map04750	C06866	Sensory_system	Fatty Acyls [FA]
16825	map04750	C09155	Sensory_system	Prenol Lipids [PR]
16827	map04750	C09844	Sensory_system	Prenol Lipids [PR]
16828	map04750	C11695	Sensory_system	Fatty Acyls [FA]
16829	map04750	C12083	Sensory_system	Fatty Acyls [FA]
16830	map04750	C12271	Sensory_system	Fatty Acyls [FA]
16831	map04750	C14768	Sensory_system	Fatty Acyls [FA]
16832	map04750	C14769	Sensory_system	Fatty Acyls [FA]
16836	map04810	C00681	Cell_motility	Glycerophospholipids [GP]
16846	map04911	C00022	Endocrine_system	Fatty Acyls [FA]
16850	map04911	C00162	Endocrine_system	Fatty Acyls [FA]
16859	map04912	C00219	Endocrine_system	Fatty Acyls [FA]
16860	map04912	C00416	Endocrine_system	Glycerophospholipids [GP]
16863	map04913	C00187	Endocrine_system	Sterols [ST]
16864	map04913	C00219	Endocrine_system	Fatty Acyls [FA]
16865	map04913	C00280	Endocrine_system	Sterols [ST]
16866	map04913	C00410	Endocrine_system	Sterols [ST]
16867	map04913	C00468	Endocrine_system	Sterols [ST]
16868	map04913	C00535	Endocrine_system	Sterols [ST]
16870	map04913	C00639	Endocrine_system	Fatty Acyls [FA]
16871	map04913	C00951	Endocrine_system	Sterols [ST]
16872	map04913	C01176	Endocrine_system	Sterols [ST]
16873	map04913	C01227	Endocrine_system	Sterols [ST]
16874	map04913	C01953	Endocrine_system	Sterols [ST]
16875	map04913	C02249	Endocrine_system	Fatty Acyls [FA]
16877	map04913	C04295	Endocrine_system	Sterols [ST]
16878	map04913	C05138	Endocrine_system	Sterols [ST]
16879	map04913	C05301	Endocrine_system	Sterols [ST]
16880	map04913	C05356	Endocrine_system	Fatty Acyls [FA]
16881	map04913	C05966	Endocrine_system	Fatty Acyls [FA]
16882	map04913	C14209	Endocrine_system	Sterols [ST]
16883	map04913	C14768	Endocrine_system	Fatty Acyls [FA]
16884	map04913	C14769	Endocrine_system	Fatty Acyls [FA]
16885	map04913	C14770	Endocrine_system	Fatty Acyls [FA]
16886	map04913	C14777	Endocrine_system	Fatty Acyls [FA]
16887	map04914	C00410	Endocrine_system	Sterols [ST]
16894	map04915	C00334	Endocrine_system	Fatty Acyls [FA]
16897	map04915	C00951	Endocrine_system	Sterols [ST]
16909	map04917	C00280	Endocrine_system	Sterols [ST]
16911	map04917	C00410	Endocrine_system	Sterols [ST]
16912	map04917	C00468	Endocrine_system	Sterols [ST]
16913	map04917	C00951	Endocrine_system	Sterols [ST]
16948	map04920	C00040	Endocrine_system	Fatty Acyls [FA]
16949	map04920	C00083	Endocrine_system	Fatty Acyls [FA]
16950	map04920	C00162	Endocrine_system	Fatty Acyls [FA]
16952	map04920	C00195	Endocrine_system	Sphingolipids [SP]
16954	map04920	C15493	Endocrine_system	Prenol Lipids [PR]
16957	map04921	C00219	Endocrine_system	Fatty Acyls [FA]
16959	map04921	C00427	Endocrine_system	Fatty Acyls [FA]
16962	map04921	C00584	Endocrine_system	Fatty Acyls [FA]
16963	map04921	C00639	Endocrine_system	Fatty Acyls [FA]
16967	map04922	C00022	Endocrine_system	Fatty Acyls [FA]
16968	map04922	C00024	Endocrine_system	Fatty Acyls [FA]
16971	map04922	C00036	Endocrine_system	Fatty Acyls [FA]
16972	map04922	C00040	Endocrine_system	Fatty Acyls [FA]
16973	map04922	C00042	Endocrine_system	Fatty Acyls [FA]
16976	map04922	C00083	Endocrine_system	Fatty Acyls [FA]
16995	map04923	C00162	Endocrine_system	Fatty Acyls [FA]
16998	map04923	C00219	Endocrine_system	Fatty Acyls [FA]
16999	map04923	C00422	Endocrine_system	Glycerolipids [GL]
17002	map04923	C00584	Endocrine_system	Fatty Acyls [FA]
17005	map04923	C01885	Endocrine_system	Glycerolipids [GL]
17006	map04923	C02140	Endocrine_system	Sterols [ST]
17017	map04924	C00584	Endocrine_system	Fatty Acyls [FA]
17031	map04925	C00187	Endocrine_system	Sterols [ST]
17032	map04925	C00219	Endocrine_system	Fatty Acyls [FA]
17034	map04925	C00410	Endocrine_system	Sterols [ST]
17037	map04925	C01124	Endocrine_system	Sterols [ST]
17040	map04925	C01780	Endocrine_system	Sterols [ST]
17041	map04925	C01953	Endocrine_system	Sterols [ST]
17042	map04925	C02140	Endocrine_system	Sterols [ST]
17043	map04925	C03205	Endocrine_system	Sterols [ST]
17044	map04925	C14777	Endocrine_system	Fatty Acyls [FA]
17045	map04925	C14822	Endocrine_system	Fatty Acyls [FA]
17054	map04927	C00187	Endocrine_system	Sterols [ST]
17056	map04927	C00410	Endocrine_system	Sterols [ST]
17058	map04927	C00735	Endocrine_system	Sterols [ST]
17059	map04927	C01176	Endocrine_system	Sterols [ST]
17061	map04927	C01953	Endocrine_system	Sterols [ST]
17062	map04927	C05138	Endocrine_system	Sterols [ST]
17063	map04927	C05488	Endocrine_system	Sterols [ST]
17071	map04928	C01561	Endocrine_system	Sterols [ST]
17072	map04928	C01673	Endocrine_system	Sterols [ST]
17077	map04929	C00334	Endocrine_system	Fatty Acyls [FA]
17078	map04929	C00535	Endocrine_system	Sterols [ST]
17079	map04929	C00951	Endocrine_system	Sterols [ST]
17084	map04930	C00022	Endocrine_metabolic_disease	Fatty Acyls [FA]
17087	map04930	C00162	Endocrine_metabolic_disease	Fatty Acyls [FA]
17089	map04931	C00022	Endocrine_metabolic_disease	Fatty Acyls [FA]
17090	map04931	C00024	Endocrine_metabolic_disease	Fatty Acyls [FA]
17092	map04931	C00043	Endocrine_metabolic_disease	Saccharolipids [SL]
17093	map04931	C00083	Endocrine_metabolic_disease	Fatty Acyls [FA]
17097	map04931	C00162	Endocrine_metabolic_disease	Fatty Acyls [FA]
17099	map04931	C00195	Endocrine_metabolic_disease	Sphingolipids [SP]
17102	map04931	C00422	Endocrine_metabolic_disease	Glycerolipids [GL]
17104	map04931	C02571	Endocrine_metabolic_disease	Fatty Acyls [FA]
17109	map04932	C00162	Endocrine_metabolic_disease	Fatty Acyls [FA]
17113	map04933	C00195	Endocrine_metabolic_disease	Sphingolipids [SP]
17121	map04934	C00187	Endocrine_metabolic_disease	Sterols [ST]
17123	map04934	C00410	Endocrine_metabolic_disease	Sterols [ST]
17125	map04934	C00735	Endocrine_metabolic_disease	Sterols [ST]
17126	map04934	C01176	Endocrine_metabolic_disease	Sterols [ST]
17128	map04934	C01953	Endocrine_metabolic_disease	Sterols [ST]
17129	map04934	C05138	Endocrine_metabolic_disease	Sterols [ST]
17130	map04934	C05488	Endocrine_metabolic_disease	Sterols [ST]
17139	map04936	C00024	Endocrine_metabolic_disease	Fatty Acyls [FA]
17140	map04936	C00033	Endocrine_metabolic_disease	Fatty Acyls [FA]
17141	map04936	C00040	Endocrine_metabolic_disease	Fatty Acyls [FA]
17143	map04936	C00083	Endocrine_metabolic_disease	Fatty Acyls [FA]
17153	map04960	C00735	Excretory_system	Sterols [ST]
17154	map04960	C00762	Excretory_system	Sterols [ST]
17156	map04960	C01780	Excretory_system	Sterols [ST]
17162	map04961	C00951	Excretory_system	Sterols [ST]
17165	map04961	C01673	Excretory_system	Sterols [ST]
17173	map04964	C00036	Excretory_system	Fatty Acyls [FA]
17241	map04973	C00033	Digestive_system	Fatty Acyls [FA]
17247	map04973	C00163	Digestive_system	Fatty Acyls [FA]
17252	map04973	C00246	Digestive_system	Fatty Acyls [FA]
17269	map04974	C00033	Digestive_system	Fatty Acyls [FA]
17291	map04974	C00163	Digestive_system	Fatty Acyls [FA]
17295	map04974	C00246	Digestive_system	Fatty Acyls [FA]
17298	map04974	C00407	Digestive_system	Fatty Acyls [FA]
17308	map04974	C02632	Digestive_system	Fatty Acyls [FA]
17310	map04974	C08262	Digestive_system	Fatty Acyls [FA]
17312	map04974	C18319	Digestive_system	Fatty Acyls [FA]
17314	map04975	C00040	Digestive_system	Fatty Acyls [FA]
17315	map04975	C00162	Digestive_system	Fatty Acyls [FA]
17317	map04975	C00187	Digestive_system	Sterols [ST]
17318	map04975	C00416	Digestive_system	Glycerophospholipids [GP]
17319	map04975	C00422	Digestive_system	Glycerolipids [GL]
17320	map04975	C00681	Digestive_system	Glycerophospholipids [GP]
17323	map04975	C01885	Digestive_system	Glycerolipids [GL]
17328	map04976	C00024	Digestive_system	Fatty Acyls [FA]
17334	map04976	C00187	Digestive_system	Sterols [ST]
17343	map04976	C00584	Digestive_system	Fatty Acyls [FA]
17344	map04976	C00639	Digestive_system	Fatty Acyls [FA]
17345	map04976	C00695	Digestive_system	Sterols [ST]
17347	map04976	C00735	Digestive_system	Sterols [ST]
17356	map04976	C01443	Digestive_system	Sterols [ST]
17359	map04976	C01844	Digestive_system	Fatty Acyls [FA]
17360	map04976	C01921	Digestive_system	Sterols [ST]
17363	map04976	C02165	Digestive_system	Fatty Acyls [FA]
17364	map04976	C02166	Digestive_system	Fatty Acyls [FA]
17367	map04976	C02528	Digestive_system	Sterols [ST]
17369	map04976	C02538	Digestive_system	Sterols [ST]
17371	map04976	C03033	Digestive_system	Sterols [ST]
17372	map04976	C03642	Digestive_system	Sterols [ST]
17374	map04976	C03990	Digestive_system	Sterols [ST]
17375	map04976	C04483	Digestive_system	Sterols [ST]
17376	map04976	C04555	Digestive_system	Sterols [ST]
17377	map04976	C05122	Digestive_system	Sterols [ST]
17379	map04976	C05465	Digestive_system	Sterols [ST]
17380	map04976	C05466	Digestive_system	Sterols [ST]
17381	map04976	C05503	Digestive_system	Sterols [ST]
17383	map04976	C05963	Digestive_system	Fatty Acyls [FA]
17391	map04976	C06956	Digestive_system	Sterols [ST]
17398	map04976	C07185	Digestive_system	Fatty Acyls [FA]
17403	map04976	C07394	Digestive_system	Prenol Lipids [PR]
17408	map04976	C08357	Digestive_system	Sterols [ST]
17433	map04977	C00162	Digestive_system	Fatty Acyls [FA]
17434	map04977	C00187	Digestive_system	Sterols [ST]
17437	map04977	C00376	Digestive_system	Prenol Lipids [PR]
17439	map04977	C00422	Digestive_system	Glycerolipids [GL]
17440	map04977	C00473	Digestive_system	Prenol Lipids [PR]
17444	map04977	C00681	Digestive_system	Glycerophospholipids [GP]
17449	map04977	C01885	Digestive_system	Glycerolipids [GL]
17450	map04977	C02059	Digestive_system	Prenol Lipids [PR]
17452	map04977	C02094	Digestive_system	Prenol Lipids [PR]
17454	map04977	C02477	Digestive_system	Prenol Lipids [PR]
17457	map04977	C05443	Digestive_system	Sterols [ST]
17485	map04978	C00407	Digestive_system	Fatty Acyls [FA]
17488	map04978	C01673	Digestive_system	Sterols [ST]
17491	map04979	C00162	Digestive_system	Fatty Acyls [FA]
17492	map04979	C00187	Digestive_system	Sterols [ST]
17493	map04979	C00422	Digestive_system	Glycerolipids [GL]
17495	map04979	C01921	Digestive_system	Sterols [ST]
17497	map04979	C05122	Digestive_system	Sterols [ST]
17498	map04979	C05465	Digestive_system	Sterols [ST]
17499	map04979	C05466	Digestive_system	Sterols [ST]
17500	map04979	C15610	Digestive_system	Sterols [ST]
17539	map05012	C07593	Neurodegenerative_disease	Polyketides [PR]
17577	map05020	C02140	Neurodegenerative_disease	Sterols [ST]
17599	map05022	C07593	Neurodegenerative_disease	Polyketides [PR]
17630	map05032	C00334	Substance_dependence	Fatty Acyls [FA]
17636	map05033	C00334	Substance_dependence	Fatty Acyls [FA]
17674	map05130	C00350	Infectious_disease_bacterial	Glycerophospholipids [GP]
17675	map05130	C00681	Infectious_disease_bacterial	Glycerophospholipids [GP]
17681	map05131	C00407	Infectious_disease_bacterial	Fatty Acyls [FA]
17691	map05132	C01194	Infectious_disease_bacterial	Glycerophospholipids [GP]
17713	map05140	C00195	Infectious_disease_parasitic	Sphingolipids [SP]
17714	map05140	C00219	Infectious_disease_parasitic	Fatty Acyls [FA]
17716	map05140	C00584	Infectious_disease_parasitic	Fatty Acyls [FA]
17717	map05140	C02737	Infectious_disease_parasitic	Glycerophospholipids [GP]
17729	map05143	C00584	Infectious_disease_parasitic	Fatty Acyls [FA]
17730	map05143	C00696	Infectious_disease_parasitic	Fatty Acyls [FA]
17736	map05145	C06314	Infectious_disease_parasitic	Fatty Acyls [FA]
17741	map05146	C00219	Infectious_disease_parasitic	Fatty Acyls [FA]
17744	map05146	C00584	Infectious_disease_parasitic	Fatty Acyls [FA]
17748	map05146	C02737	Infectious_disease_parasitic	Glycerophospholipids [GP]
17754	map05152	C01194	Infectious_disease_bacterial	Glycerophospholipids [GP]
17755	map05152	C01561	Infectious_disease_bacterial	Sterols [ST]
17756	map05152	C01673	Infectious_disease_bacterial	Sterols [ST]
17758	map05152	C06124	Infectious_disease_bacterial	Sphingolipids [SP]
17767	map05163	C00584	Infectious_disease_viral	Fatty Acyls [FA]
17775	map05165	C00584	Infectious_disease_viral	Fatty Acyls [FA]
17784	map05167	C00350	Infectious_disease_viral	Glycerophospholipids [GP]
17814	map05200	C00187	Cancer_overview	Sterols [ST]
17815	map05200	C00280	Cancer_overview	Sterols [ST]
17816	map05200	C00410	Cancer_overview	Sterols [ST]
17817	map05200	C00416	Cancer_overview	Glycerophospholipids [GP]
17819	map05200	C00535	Cancer_overview	Sterols [ST]
17821	map05200	C00584	Cancer_overview	Fatty Acyls [FA]
17822	map05200	C00681	Cancer_overview	Glycerophospholipids [GP]
17824	map05200	C00735	Cancer_overview	Sterols [ST]
17825	map05200	C00762	Cancer_overview	Sterols [ST]
17826	map05200	C00777	Cancer_overview	Prenol Lipids [PR]
17827	map05200	C00951	Cancer_overview	Sterols [ST]
17828	map05200	C01227	Cancer_overview	Sterols [ST]
17831	map05200	C03917	Cancer_overview	Sterols [ST]
17834	map05200	C15493	Cancer_overview	Prenol Lipids [PR]
17849	map05204	C06800	Cancer_overview	Polyketides [PR]
17922	map05207	C00410	Cancer_overview	Sterols [ST]
17928	map05207	C00951	Cancer_overview	Sterols [ST]
17969	map05208	C00951	Cancer_overview	Sterols [ST]
17979	map05208	C05301	Cancer_overview	Sterols [ST]
17991	map05208	C14209	Cancer_overview	Sterols [ST]
18011	map05212	C00416	Cancer_specific	Glycerophospholipids [GP]
18018	map05215	C00280	Cancer_specific	Sterols [ST]
18019	map05215	C00410	Cancer_specific	Sterols [ST]
18020	map05215	C00535	Cancer_specific	Sterols [ST]
18021	map05215	C00735	Cancer_specific	Sterols [ST]
18022	map05215	C00762	Cancer_specific	Sterols [ST]
18023	map05215	C00951	Cancer_specific	Sterols [ST]
18024	map05215	C01227	Cancer_specific	Sterols [ST]
18025	map05215	C03917	Cancer_specific	Sterols [ST]
18029	map05217	C00187	Cancer_specific	Sterols [ST]
18033	map05222	C00777	Cancer_specific	Prenol Lipids [PR]
18035	map05222	C15493	Cancer_specific	Prenol Lipids [PR]
18038	map05223	C00777	Cancer_specific	Prenol Lipids [PR]
18041	map05223	C15493	Cancer_specific	Prenol Lipids [PR]
18042	map05224	C00410	Cancer_specific	Sterols [ST]
18043	map05224	C00951	Cancer_specific	Sterols [ST]
18055	map05225	C06800	Cancer_specific	Polyketides [PR]
18060	map05226	C00777	Cancer_specific	Prenol Lipids [PR]
18062	map05226	C15493	Cancer_specific	Prenol Lipids [PR]
18063	map05230	C00022	Cancer_overview	Fatty Acyls [FA]
18064	map05230	C00024	Cancer_overview	Fatty Acyls [FA]
18068	map05230	C00036	Cancer_overview	Fatty Acyls [FA]
18071	map05230	C00042	Cancer_overview	Fatty Acyls [FA]
18096	map05230	C00407	Cancer_overview	Fatty Acyls [FA]
18102	map05231	C00157	Cancer_overview	Glycerophospholipids [GP]
18103	map05231	C00162	Cancer_overview	Fatty Acyls [FA]
18106	map05231	C00416	Cancer_overview	Glycerophospholipids [GP]
18109	map05231	C04230	Cancer_overview	Glycerophospholipids [GP]
18116	map05310	C00696	Immune_disease	Fatty Acyls [FA]
18117	map05310	C02166	Immune_disease	Fatty Acyls [FA]
18119	map05310	C05951	Immune_disease	Fatty Acyls [FA]
18125	map05322	C02737	Immune_disease	Glycerophospholipids [GP]
18127	map05323	C00584	Immune_disease	Fatty Acyls [FA]
18128	map05323	C05443	Immune_disease	Sterols [ST]
18144	map05415	C00022	Cardiovascular_disease	Fatty Acyls [FA]
18145	map05415	C00024	Cardiovascular_disease	Fatty Acyls [FA]
18148	map05415	C00043	Cardiovascular_disease	Saccharolipids [SL]
18156	map05415	C00162	Cardiovascular_disease	Fatty Acyls [FA]
18158	map05415	C00195	Cardiovascular_disease	Sphingolipids [SP]
18181	map05417	C00187	Cardiovascular_disease	Sterols [ST]
18183	map05417	C00422	Cardiovascular_disease	Glycerolipids [GL]
18220	map07024	C00356	Target-based_Enzymes	Fatty Acyls [FA]
18232	map07034	C00219	Structure-based_classification	Fatty Acyls [FA]
18233	map07034	C00427	Structure-based_classification	Fatty Acyls [FA]
18234	map07034	C00909	Structure-based_classification	Fatty Acyls [FA]
18235	map07034	C02165	Structure-based_classification	Fatty Acyls [FA]
18236	map07034	C02198	Structure-based_classification	Fatty Acyls [FA]
18237	map07034	C05356	Structure-based_classification	Fatty Acyls [FA]
18238	map07034	C05956	Structure-based_classification	Fatty Acyls [FA]
18239	map07035	C00427	Structure-based_classification	Fatty Acyls [FA]
18297	map07225	C00410	Target-based_Nuclear_receptors	Sterols [ST]
18298	map07225	C00735	Target-based_Nuclear_receptors	Sterols [ST]
18299	map07225	C00762	Target-based_Nuclear_receptors	Sterols [ST]
